suburb_name,state,lat,lon,postcode
LOWER PLENTY,VIC,-37.738436,145.120264,3093.0
LOY YANG,VIC,-38.249611,146.57931,3844.0
LUBECK,VIC,-36.747568,142.550186,3385.0
LUCAS,VIC,-37.552585,143.769457,3350.0
LUCKNOW,VIC,-37.804543,147.670266,3875.0
LUCYVALE,VIC,-36.314128,147.584212,3691.0
LURG,VIC,-36.580577,146.118924,3673.0
LYAL,VIC,-36.93,144.455627,3444.0
LYNBROOK,VIC,-38.054086,145.255534,3975.0
LYNDHURST,VIC,-38.064144,145.226991,3975.0
LYONS,VIC,-37.999987,141.476931,3304.0
LYONVILLE,VIC,-37.396679,144.265866,3461.0
LYSTERFIELD,VIC,-37.936047,145.298555,3156.0
LYSTERFIELD SOUTH,VIC,-37.953214,145.266944,3156.0
LYSTERFIELD SOUTH,VIC,-37.953214,145.266944,3156.0
MACARTHUR,VIC,-38.042052,142.043549,3286.0
MACCLESFIELD,VIC,-37.88184,145.489831,3782.0
MACEDON,VIC,-37.424278,144.564095,3440.0
MACKS CREEK,VIC,-38.467052,146.639036,3971.0
MACLEOD,VIC,-37.720736,145.068644,3085.0
MACORNA,VIC,-35.91656,143.993349,3579.0
MACORNA NORTH,VIC,-35.841772,144.07038,3568.0
MACORNA NORTH,VIC,-35.841772,144.07038,3568.0
MACS COVE,VIC,-37.205895,146.144914,3723.0
MADALYA,VIC,-38.508053,146.510075,3971.0
MADDINGLEY,VIC,-37.700766,144.427366,3340.0
MAFEKING,VIC,-37.382938,142.575873,3379.0
MAFFRA,VIC,-37.9638,147.002249,3860.0
MAFFRA WEST UPPER,VIC,-37.872499,146.820392,3859.0
MAFFRA WEST UPPER,VIC,-37.872499,146.820392,3859.0
MAGPIE,VIC,-37.632405,143.845075,3352.0
MAIDEN GULLY,VIC,-36.75584,144.20755,3551.0
MAIDSTONE,VIC,-37.782102,144.87478,3012.0
MAILORS FLAT,VIC,-38.290091,142.467237,3275.0
MAIN LEAD,VIC,-37.386903,143.376866,3373.0
MAIN RIDGE,VIC,-38.402089,144.967074,3928.0
MAINDAMPLE,VIC,-37.030078,145.952677,3723.0
MAINTONGOON,VIC,-37.126395,145.790269,3714.0
MAJOR PLAINS,VIC,-36.366678,145.779567,3725.0
MAJORCA,VIC,-37.128208,143.823463,3465.0
MALDON,VIC,-36.997141,144.062181,3463.0
MALLACOOTA,VIC,-37.524239,149.809067,3892.0
MALMSBURY,VIC,-37.184789,144.391629,3446.0
MALVERN,VIC,-37.858414,145.03477,3144.0
MALVERN EAST,VIC,-37.877882,145.069229,3145.0
MALVERN EAST,VIC,-37.877882,145.069229,3145.0
MAMBOURIN,VIC,-37.900079,144.552003,3024.0
MANANGATANG,VIC,-35.044876,142.900594,3546.0
MANDURANG,VIC,-36.826045,144.294636,3551.0
MANDURANG SOUTH,VIC,-36.868936,144.276929,3551.0
MANDURANG SOUTH,VIC,-36.868936,144.276929,3551.0
MANGALORE,VIC,-36.92461,145.170904,3663.0
MANGALORE,VIC,-36.92461,145.170904,3663.0
MANIFOLD HEIGHTS,VIC,-38.137442,144.333746,3218.0
MANNERIM,VIC,-38.220898,144.608219,3222.0
MANNIBADAR,VIC,-37.774174,143.511014,3360.0
MANNS BEACH,VIC,-38.662498,146.801097,3971.0
MANOR LAKES,VIC,-37.866161,144.580456,3024.0
MANORINA,VIC,-37.691574,148.799607,3889.0
MANSFIELD,VIC,-37.049643,146.112351,3722.0
MANSFIELD,VIC,-37.049643,146.112351,3724.0
MARAMINGO CREEK,VIC,-37.39496,149.615644,3891.0
MARCUS HILL,VIC,-38.241092,144.570941,3222.0
MARDAN,VIC,-38.470233,146.133939,3953.0
MARENGO,VIC,-38.779542,143.655385,3233.0
MARIBYRNONG,VIC,-37.772324,144.884459,3032.0
MARIONVALE,VIC,-36.266487,145.527293,3634.0
MARIONVALE,VIC,-36.266487,145.527293,3634.0
MARKWOOD,VIC,-36.47168,146.510192,3678.0
MARLBED,VIC,-35.822152,142.861148,3483.0
MARLO,VIC,-37.763668,148.731881,3888.0
MARNOO,VIC,-36.692796,142.898461,3387.0
MARNOO EAST,VIC,-36.652455,142.95937,3477.0
MARNOO EAST,VIC,-36.652455,142.95937,3477.0
MARNOO WEST,VIC,-36.701346,142.781691,3387.0
MARNOO WEST,VIC,-36.701346,142.781691,3387.0
MARONG,VIC,-36.751043,144.136902,3515.0
MAROONA,VIC,-37.422443,142.846446,3377.0
MAROONA,VIC,-37.422443,142.846446,3377.0
MARRAWEENEY,VIC,-36.767852,145.733229,3669.0
MARSHALL,VIC,-38.196033,144.356915,3216.0
MARTHAVALE,VIC,-37.447858,147.509485,3875.0
MARUNGI,VIC,-36.201861,145.517935,3634.0
MARYBOROUGH,VIC,-37.050183,143.730187,3465.0
MARYKNOLL,VIC,-38.034366,145.601992,3812.0
MARYSVILLE,VIC,-37.524102,145.818885,3779.0
MARYVALE,VIC,-38.183199,146.431318,3840.0
MASSEY,VIC,-36.222258,142.859868,3482.0
MATLOCK,VIC,-37.591211,146.248135,3723.0
MAUDE,VIC,-37.944888,144.196961,3331.0
MCCRAE,VIC,-38.354541,144.933164,3938.0
MCINTYRE,VIC,-36.689012,143.678123,3472.0
MCKENZIE CREEK,VIC,-36.802844,142.166084,3401.0
MCKENZIE HILL,VIC,-37.069285,144.183963,3451.0
MCKINNON,VIC,-37.910562,145.039063,3204.0
MCLOUGHLINS BEACH,VIC,-38.605333,146.902209,3874.0
MCMAHONS CREEK,VIC,-37.695949,145.837644,3799.0
MCMILLANS,VIC,-35.847589,144.157303,3568.0
MEAD,VIC,-35.801915,144.122723,3568.0
MEADOW CREEK,VIC,-36.601671,146.456386,3678.0
MEADOW CREEK,VIC,-36.601671,146.456386,3678.0
MEADOW CREEK,VIC,-36.601671,146.456386,3678.0
MEADOW HEIGHTS,VIC,-37.651234,144.919411,3048.0
MEADOW HEIGHTS,VIC,-37.651234,144.919411,3048.0
MEADOW HEIGHTS,VIC,-37.651234,144.919411,3048.0
MEATIAN,VIC,-35.565301,143.362711,3585.0
MEENIYAN,VIC,-38.580402,146.009949,3956.0
MEERING WEST,VIC,-35.882661,143.702517,3579.0
MEERLIEU,VIC,-38.014902,147.404813,3862.0
MELBOURNE,VIC,-37.82748,144.979883,8069.0
MELBOURNE,VIC,-37.82748,144.979883,8120.0
MELBOURNE,VIC,-37.82748,144.979883,8051.0
MELBOURNE,VIC,-37.82748,144.979883,8111.0
MELBOURNE,VIC,-37.82748,144.979883,8045.0
MELBOURNE,VIC,-37.82748,144.979883,8111.0
MELBOURNE,VIC,-37.82748,144.979883,8045.0
MELBOURNE,VIC,-37.82748,144.979883,8066.0
MELBOURNE,VIC,-37.82748,144.979883,8071.0
MELBOURNE,VIC,-37.82748,144.979883,8107.0
MELBOURNE,VIC,-37.82748,144.979883,8102.0
MELBOURNE,VIC,-37.82748,144.979883,8066.0
MELBOURNE,VIC,-37.82748,144.979883,8071.0
MELBOURNE,VIC,-37.82748,144.979883,3000.0
MELBOURNE,VIC,-37.82748,144.979883,3001.0
MELBOURNE,VIC,-37.82748,144.979883,3004.0
MELBOURNE,VIC,-37.82748,144.979883,8001.0
MELBOURNE,VIC,-37.82748,144.979883,8102.0
MELBOURNE,VIC,-37.82748,144.979883,8071.0
MELBOURNE AIRPORT,VIC,-37.675738,144.835074,3045.0
MELBOURNE AIRPORT,VIC,-37.675738,144.835074,3045.0
MELTON,VIC,-37.675452,144.62349,3337.0
MELTON SOUTH,VIC,-37.705419,144.571753,3338.0
MELTON SOUTH,VIC,-37.705419,144.571753,3338.0
MELTON WEST,VIC,-37.678503,144.540964,3337.0
MELTON WEST,VIC,-37.678503,144.540964,3337.0
MELVILLE FOREST,VIC,-37.485525,141.867351,3315.0
MELVILLE FOREST,VIC,-37.485525,141.867351,3315.0
MELVILLE FOREST,VIC,-37.485525,141.867351,3315.0
MELWOOD,VIC,-37.739855,147.505356,3875.0
MENA PARK,VIC,-37.536763,143.479929,3373.0
MENTONE,VIC,-37.984233,145.06158,3194.0
MENZIES CREEK,VIC,-37.92067,145.406036,3159.0
MENZIES CREEK,VIC,-37.92067,145.406036,3159.0
MEPUNGA,VIC,-38.456861,142.674254,3277.0
MEPUNGA EAST,VIC,-38.444168,142.713273,3277.0
MEPUNGA EAST,VIC,-38.444168,142.713273,3277.0
MEPUNGA WEST,VIC,-38.440303,142.646324,3277.0
MEPUNGA WEST,VIC,-38.440303,142.646324,3277.0
MERBEIN,VIC,-34.160889,142.048341,3505.0
MERBEIN SOUTH,VIC,-34.232931,142.014021,3505.0
MERBEIN SOUTH,VIC,-34.232931,142.014021,3505.0
MERBEIN WEST,VIC,-34.166672,142.007289,3505.0
MERBEIN WEST,VIC,-34.166672,142.007289,3505.0
MEREDITH,VIC,-37.867142,144.0335,3333.0
MERINGUR,VIC,-34.416305,141.295339,3496.0
MERINO,VIC,-37.733223,141.530612,3310.0
MERNDA,VIC,-37.592213,145.085518,3754.0
MERRIANG,VIC,-36.564339,146.68636,3737.0
MERRIANG SOUTH,VIC,-36.595044,146.667893,3737.0
MERRIANG SOUTH,VIC,-36.595044,146.667893,3737.0
MERRICKS,VIC,-38.394227,145.082135,3916.0
MERRICKS BEACH,VIC,-38.39293,145.107395,3926.0
MERRICKS BEACH,VIC,-38.39293,145.107395,3926.0
MERRICKS NORTH,VIC,-38.341335,145.071889,3926.0
MERRICKS NORTH,VIC,-38.341335,145.071889,3926.0
MERRIGUM,VIC,-36.365095,145.154175,3618.0
MERRIJIG,VIC,-37.077709,146.280115,3723.0
MERRIJIG,VIC,-37.077709,146.280115,3875.0
MERRIJIG,VIC,-37.658195,147.43163,3723.0
MERRIJIG,VIC,-37.658195,147.43163,3875.0
MERRIMU,VIC,-37.657527,144.474674,3340.0
MERRINEE,VIC,-34.390174,141.847065,3496.0
MERTON,VIC,-36.983428,145.708368,3715.0
METCALFE,VIC,-37.093999,144.437127,3448.0
METCALFE EAST,VIC,-37.14589,144.457332,3444.0
METCALFE EAST,VIC,-37.14589,144.457332,3444.0
METUNG,VIC,-37.86585,147.80889,3904.0
MIA MIA,VIC,-36.98484,144.610609,3444.0
MICKLEHAM,VIC,-37.546331,144.898962,3064.0
MIDDLE CREEK,VIC,-37.397775,143.246461,3375.0
MIDDLE PARK,VIC,-37.850606,144.960764,3206.0
MIDDLE TARWIN,VIC,-38.672962,145.922854,3956.0
MIDDLE TARWIN,VIC,-38.672962,145.922854,3956.0
MIEPOLL,VIC,-36.617753,145.472604,3666.0
MIGA LAKE,VIC,-36.852862,141.639664,3409.0
MILAWA,VIC,-36.461817,146.440179,3678.0
MILAWA,VIC,-36.461817,146.440179,3678.0
MILDURA,VIC,-34.21095,142.135432,3500.0
MILDURA,VIC,-34.21095,142.135432,3502.0
MILL PARK,VIC,-37.664161,145.062737,3082.0
MILLBROOK,VIC,-37.611727,144.044114,3352.0
MILLGROVE,VIC,-37.745119,145.650696,3799.0
MILLOO,VIC,-36.363534,144.369191,3572.0
MILLTOWN,VIC,-38.053161,141.695231,3304.0
MILNES BRIDGE,VIC,-35.787398,144.087686,3579.0
MINCHA,VIC,-35.99832,144.052764,3575.0
MINCHA WEST,VIC,-35.91244,144.133172,3568.0
MINCHA WEST,VIC,-35.91244,144.133172,3568.0
MINERS REST,VIC,-37.485998,143.797381,3352.0
MINGAY,VIC,-37.852562,143.327362,3324.0
MINHAMITE,VIC,-37.988034,142.346508,3287.0
MINIMAY,VIC,-36.710424,141.218359,3413.0
MININERA,VIC,-37.603842,142.960093,3351.0
MINJAH,VIC,-38.041584,142.477363,3276.0
MINMINDIE,VIC,-36.02206,143.755237,3537.0
MINMINDIE,VIC,-36.02206,143.755237,3537.0
MINYIP,VIC,-36.455928,142.656009,
MIOWERA,VIC,-37.477419,147.085991,
MIRALIE,VIC,-35.122338,143.321555,
MIRAM,VIC,-36.370656,141.382413,
MIRBOO,VIC,-38.482541,146.235897,
MIRBOO NORTH,VIC,-38.394683,146.155508,
MIRIMBAH,VIC,-37.115017,146.399132,
MIRRANATWA,VIC,-37.399945,142.401178,
MITCHAM,VIC,-37.816091,145.19964,
MITCHELL PARK,VIC,-37.509205,143.777256,
MITCHELLSTOWN,VIC,-36.842324,145.035161,
MITIAMO,VIC,-36.214638,144.235832,
MITRE,VIC,-36.712432,141.789002,
MITTA MITTA,VIC,-36.614205,147.32937,
MITTYACK,VIC,-35.151245,142.621132,
MOCKINYA,VIC,-36.960056,142.176778,
MODELLA,VIC,-38.176648,145.722824,
MODEWARRE,VIC,-38.268138,144.121942,
MOE,VIC,-38.175027,146.247185,
MOE SOUTH,VIC,-38.213232,146.247454,
MOGGS CREEK,VIC,-38.455505,144.066023,
MOGLONEMBY,VIC,-36.649768,145.542484,
MOKEPILLY,VIC,-37.089366,142.642278,
MOLESWORTH,VIC,-37.162554,145.520046,
MOLIAGUL,VIC,-36.748413,143.671093,
MOLKA,VIC,-36.679832,145.40362,
MOLLONGGHIP,VIC,-37.467591,144.042026,
MOLOGA,VIC,-36.16316,144.132579,
MOLYULLAH,VIC,-36.682337,146.159808,
MONBULK,VIC,-37.875024,145.426021,
MONEGEETTA,VIC,-37.393453,144.785143,
MONGANS BRIDGE,VIC,-36.589624,147.130235,
MONOMAK,VIC,-37.762945,146.833423,
MONOMEITH,VIC,-38.212589,145.532136,
MONT ALBERT,VIC,-37.818801,145.107819,3127.0
MONT ALBERT NORTH,VIC,-37.802684,145.111024,3129.0
MONTGOMERY,VIC,-38.039591,147.060817,
MONTMORENCY,VIC,-37.720287,145.1238,
MONTROSE,VIC,-37.817347,145.340863,
MOOLAP,VIC,-38.171757,144.428405,
MOOLERR,VIC,-36.647321,143.1691,
MOOLORT,VIC,-37.063047,143.915165,
MOONAMBEL,VIC,-36.98453,143.304118,
MOONDARRA,VIC,-38.047682,146.354378,
MOONEE PONDS,VIC,-37.765312,144.919871,
MOONLIGHT FLAT,VIC,-37.045577,143.651967,
MOONLIGHT FLAT,VIC,-37.060173,144.248696,
MOORA,VIC,-36.607393,144.946055,
MOORABBIN,VIC,-37.941637,145.058193,
MOORABBIN AIRPORT,VIC,-37.977971,145.101032,
MOORABOOL,VIC,-38.042195,144.284386,
MOORALLA,VIC,-37.385667,142.108447,
MOORILIM,VIC,-36.621885,145.297068,
MOORMBOOL WEST,VIC,-36.814457,144.856535,
MOORNAPA,VIC,-37.696354,147.151548,
MOORNGAG,VIC,-36.736433,146.054794,
MOOROODUC,VIC,-38.245519,145.116157,
MOOROOLBARK,VIC,-37.780574,145.324861,
MOOROOPNA,VIC,-36.398642,145.340224,
MOOROOPNA NORTH,VIC,-36.328388,145.317701,
MOOROOPNA NORTH WEST,VIC,-36.350402,145.250069,
MORANDING,VIC,-37.233016,144.946809,
MORDIALLOC,VIC,-37.99834,145.098694,
MORGIANA,VIC,-37.73024,141.831919,
MORIAC,VIC,-38.244578,144.174831,
MORNINGTON,VIC,-38.227697,145.060919,
MOROKA,VIC,-37.493338,146.951732,
MORRISONS,VIC,-37.761566,144.118081,
MORRL MORRL,VIC,-36.865955,142.890299,
MORTLAKE,VIC,-38.058369,142.792683,
MORTON PLAINS,VIC,-36.07359,142.907475,
MORWELL,VIC,-38.231761,146.409195,
MOSSIFACE,VIC,-37.745076,147.822537,
MOUNT ALFRED,VIC,-35.998022,147.631485,
MOUNT BEAUTY,VIC,-36.748807,147.228796,
MOUNT BECKWORTH,VIC,-37.304205,143.700114,
MOUNT BEST,VIC,-38.586908,146.297789,
MOUNT BOLTON,VIC,-37.359326,143.684553,
MOUNT BRUNO,VIC,-36.321294,146.151986,
MOUNT BUFFALO,VIC,-36.727863,146.768549,
MOUNT BULLER,VIC,-37.269448,146.400875,
MOUNT BURNETT,VIC,-37.975712,145.510942,
MOUNT BUTE,VIC,-37.876414,143.409611,
MOUNT CAMEL,VIC,-36.806988,144.751758,
MOUNT CAMERON,VIC,-37.204409,143.813783,
MOUNT CLEAR,VIC,-37.603589,143.872811,
MOUNT COLE,VIC,-37.248611,143.210488,
MOUNT COLE CREEK,VIC,-37.220145,143.122227,
MOUNT COTTRELL,VIC,-37.795042,144.622187,
MOUNT DANDENONG,VIC,-37.836696,145.351342,3767.0
MOUNT DORAN,VIC,-37.722267,144.042701,
MOUNT DRYDEN,VIC,-37.053151,142.53231,
MOUNT DUNEED,VIC,-38.249509,144.323078,
MOUNT ECCLES,VIC,-38.377467,145.973439,
MOUNT ECCLES SOUTH,VIC,-38.413046,145.994407,
MOUNT EGERTON,VIC,-37.654752,144.124668,
MOUNT ELIZA,VIC,-38.193808,145.095253,
MOUNT EMU,VIC,-37.600065,143.393143,3351.0
MOUNT EVELYN,VIC,-37.786978,145.385424,3796.0
MOUNT FRANKLIN,VIC,-37.260066,144.156018,3461.0
MOUNT GLASGOW,VIC,-37.202428,143.762813,
MOUNT HELEN,VIC,-37.626949,143.887245,
MOUNT HOOGHLY,VIC,-36.908598,143.662835,
MOUNT LONARCH,VIC,-37.265025,143.386697,
MOUNT MACEDON,VIC,-37.390248,144.590747,3441.0
MOUNT MAJOR,VIC,-36.368006,145.69891,
MOUNT MARTHA,VIC,-38.273727,145.032284,
MOUNT MERCER,VIC,-37.837278,143.867363,
MOUNT MORIAC,VIC,-38.210013,144.190317,
MOUNT NAPIER,VIC,-37.894923,142.05957,3301.0
MOUNT PLEASANT,VIC,-37.581732,143.855068,
MOUNT PROSPECT,VIC,-37.399465,144.049671,3364.0
MOUNT RICHMOND,VIC,-38.15464,141.320704,3305.0
MOUNT ROWAN,VIC,-37.499776,143.841362,3352.0
MOUNT SABINE,VIC,-38.633774,143.750722,3236.0
MOUNT TASSIE,VIC,-38.387602,146.561213,
MOUNT TAYLOR,VIC,-37.726415,147.583273,3875.0
MOUNT TOOLEBEWONG,VIC,-37.719217,145.561749,
MOUNT WALLACE,VIC,-37.73434,144.217618,3342.0
MOUNT WAVERLEY,VIC,-37.878392,145.128501,3149.0
MOUNTAIN BAY,VIC,-37.198052,146.103974,
MOUNTAIN VIEW,VIC,-38.302921,145.864237,
MOUTAJUP,VIC,-37.684439,142.229806,
MOYARRA,VIC,-38.484471,145.724146,
MOYHU,VIC,-36.599308,146.38538,
MOYREISK,VIC,-36.879235,143.380634,
MOYSTON,VIC,-37.276115,142.748755,
MUCKATAH,VIC,-36.003583,145.651008,
MUCKLEFORD,VIC,-37.054214,144.147926,
MUCKLEFORD SOUTH,VIC,-37.10606,144.127289,
MUDGEGONGA,VIC,-36.48967,146.856566,
MULGRAVE,VIC,-37.921453,145.165399,
MUMBANNAR,VIC,-37.935084,141.095388,
MUNDOONA,VIC,-36.149134,145.347319,
MUNRO,VIC,-37.898512,147.212687,
MUNTHAM,VIC,-37.57406,141.542329,
MURCHISON,VIC,-36.625968,145.181227,
MURCHISON EAST,VIC,-36.614511,145.246168,3610.0
MURCHISON NORTH,VIC,-36.570116,145.270566,
MURGHEBOLUC,VIC,-38.100195,144.139831,
MURMUNGEE,VIC,-36.44897,146.689578,
MURNUNGIN,VIC,-35.614187,143.238689,
MURPHYS CREEK,VIC,-36.730704,143.754765,
MURRA WARRA,VIC,-36.436399,142.246627,3401.0
MURRABIT,VIC,-35.537069,143.937916,
MURRABIT WEST,VIC,-35.509462,143.880842,
MURRAWEE,VIC,-35.301398,143.514054,
MURRAY-SUNSET,VIC,-34.564459,141.516836,
MURRAYDALE,VIC,-35.281713,143.566342,
MURRAYVILLE,VIC,-35.203945,141.213431,
MURRINDAL,VIC,-37.415783,148.208274,
MURRINDINDI,VIC,-37.369355,145.582168,
MURROON,VIC,-38.427063,143.79733,
MURRUMBEENA,VIC,-37.896293,145.070604,
MURTOA,VIC,-36.59675,142.476241,
MUSK,VIC,-37.368252,144.19656,
MUSK VALE,VIC,-37.380455,144.160242,
MUSKERRY,VIC,-36.674091,144.588489,
MYALL,VIC,-35.605221,144.00801,
MYALL,VIC,-35.550758,142.757875,
MYAMYN,VIC,-38.006383,141.718152,
MYERS FLAT,VIC,-36.700506,144.178024,
MYOLA,VIC,-36.625001,144.608148,
MYRNIONG,VIC,-37.585962,144.304703,
MYRRHEE,VIC,-36.743639,146.304786,
MYRTLE CREEK,VIC,-36.936173,144.403215,
MYRTLEBANK,VIC,-38.062654,147.022164,
MYRTLEFORD,VIC,-36.577616,146.74808,
MYSIA,VIC,-36.229864,143.750891,
MYSTIC PARK,VIC,-35.568568,143.731437,
MYWEE,VIC,-35.838589,145.509019,
NAGAMBIE,VIC,-36.791575,145.213961,3608.0
NALANGIL,VIC,-38.326844,143.456533,3249.0
NALINGA,VIC,-36.427102,145.724286,3646.0
NAMBROK,VIC,-38.087134,146.846716,3847.0
NANDALY,VIC,-35.31305,142.678194,3533.0
NANGANA,VIC,-37.8739,145.537015,3781.0
NANGANA,VIC,-37.8739,145.537015,3781.0
NANGEELA,VIC,-37.480565,141.331097,3312.0
NANGILOC,VIC,-34.480649,142.306223,3494.0
NANNEELLA,VIC,-36.3354,144.795675,3561.0
NAP NAP MARRA,VIC,-37.598484,146.840456,3860.0
NAPOLEONS,VIC,-37.690147,143.805264,3352.0
NAR NAR GOON,VIC,-38.113978,145.575391,3812.0
NAR NAR GOON NORTH,VIC,-38.029303,145.563671,3812.0
NAR NAR GOON NORTH,VIC,-38.029303,145.563671,3812.0
NARBETHONG,VIC,-37.542445,145.63873,3778.0
NAREEB,VIC,-37.834759,142.541783,3293.0
NAREEN,VIC,-37.383761,141.534454,3315.0
NAREEWILLOCK,VIC,-36.160426,143.437898,3525.0
NARIEL VALLEY,VIC,-36.499987,147.867394,3707.0
NARING,VIC,-36.062164,145.581681,3636.0
NARINGAL,VIC,-38.392795,142.724726,3277.0
NARINGAL,VIC,-38.392795,142.724726,3277.0
NARINGAL EAST,VIC,-38.408485,142.789489,3277.0
NARINGAL EAST,VIC,-38.408485,142.789489,3277.0
NARINGAL EAST,VIC,-38.408485,142.789489,3277.0
NAROGHID,VIC,-38.248595,143.064687,3266.0
NARRACAN,VIC,-38.271609,146.231101,3824.0
NARRAPORT,VIC,-36.024237,143.068102,3483.0
NARRAPUMELAP SOUTH,VIC,-37.756778,142.64301,3293.0
NARRAWONG,VIC,-38.237163,141.715071,3285.0
NARRE WARREN,VIC,-38.020489,145.300443,3805.0
NARRE WARREN,VIC,-38.020489,145.300443,3805.0
NARRE WARREN EAST,VIC,-37.962255,145.358204,3804.0
NARRE WARREN EAST,VIC,-37.962255,145.358204,3804.0
NARRE WARREN EAST,VIC,-37.962255,145.358204,3804.0
NARRE WARREN NORTH,VIC,-37.984562,145.31521,3804.0
NARRE WARREN NORTH,VIC,-37.984562,145.31521,3804.0
NARRE WARREN NORTH,VIC,-37.984562,145.31521,3804.0
NARRE WARREN SOUTH,VIC,-38.049751,145.300867,3805.0
NARRE WARREN SOUTH,VIC,-38.049751,145.300867,3805.0
NARRE WARREN SOUTH,VIC,-38.049751,145.300867,3805.0
NARRUNG,VIC,-34.777014,143.218765,3597.0
NATHALIA,VIC,-36.060691,145.187837,3638.0
NATIMUK,VIC,-36.726111,141.941426,3409.0
NATTE YALLOCK,VIC,-36.947752,143.451218,3465.0
NATYA,VIC,-34.94239,143.178711,3597.0
NAVARRE,VIC,-36.897503,143.106791,3384.0
NAVIGATORS,VIC,-37.609771,143.932142,3352.0
NAYOOK,VIC,-37.914568,145.930621,3832.0
NEDS CORNER,VIC,-34.193517,141.378587,3496.0
NEEREMAN,VIC,-36.920204,143.953072,3463.0
NEERIM,VIC,-37.956531,145.960612,3831.0
NEERIM EAST,VIC,-38.000317,146.074189,3831.0
NEERIM EAST,VIC,-38.000317,146.074189,3831.0
NEERIM JUNCTION,VIC,-37.920013,145.96822,3832.0
NEERIM JUNCTION,VIC,-37.920013,145.96822,3832.0
NEERIM NORTH,VIC,-37.923464,146.028633,3832.0
NEERIM NORTH,VIC,-37.923464,146.028633,3832.0
NEERIM SOUTH,VIC,-38.010141,145.994031,3831.0
NEERIM SOUTH,VIC,-38.010141,145.994031,3831.0
NEILBOROUGH,VIC,-36.555422,144.265148,3570.0
NELSE,VIC,-36.833855,147.387429,3699.0
NELSON,VIC,-38.077889,141.141873,3292.0
NERRENA,VIC,-38.506976,146.019449,3953.0
NERRIN NERRIN,VIC,-37.756359,143.038797,3351.0
NERRINA,VIC,-37.538717,143.892122,3350.0
NERRING,VIC,-37.497526,143.446921,3373.0
NETHERBY,VIC,-36.091734,141.658274,3418.0
NEUARPURR,VIC,-36.698371,141.018289,3413.0
NEW GISBORNE,VIC,-37.450096,144.608545,3438.0
NEW GISBORNE,VIC,-37.450096,144.608545,3438.0
NEWBOROUGH,VIC,-38.177436,146.288692,3825.0
NEWBRIDGE,VIC,-36.750906,143.923023,3551.0
NEWBURY,VIC,-37.42091,144.283408,3458.0
NEWCOMB,VIC,-38.163329,144.394984,3219.0
NEWFIELD,VIC,-38.560621,143.008825,3268.0
NEWHAM,VIC,-37.297674,144.611744,3442.0
NEWHAVEN,VIC,-38.516871,145.332399,3925.0
NEWINGTON,VIC,-37.563247,143.827938,3350.0
NEWLANDS ARM,VIC,-37.927022,147.687312,3875.0
NEWLANDS ARM,VIC,-37.927022,147.687312,3875.0
NEWLANDS ARM,VIC,-37.927022,147.687312,3875.0
NEWLYN,VIC,-37.414796,143.98011,3364.0
NEWLYN NORTH,VIC,-37.393907,143.999574,3364.0
NEWLYN NORTH,VIC,-37.393907,143.999574,3364.0
NEWMERELLA,VIC,-37.751574,148.454429,3886.0
NEWPORT,VIC,-37.845482,144.879598,3015.0
NEWRY,VIC,-37.897083,146.902007,3859.0
NEWSTEAD,VIC,-37.108812,144.050762,3462.0
NEWTOWN,VIC,-38.153701,144.335906,3220.0
NEWTOWN,VIC,-38.153701,144.335906,3351.0
NEWTOWN,VIC,-37.699896,143.654434,3220.0
NEWTOWN,VIC,-37.699896,143.654434,3351.0
NHILL,VIC,-36.307058,141.562549,3418.0
NICHOLS POINT,VIC,-34.210702,142.213382,3501.0
NICHOLSON,VIC,-37.807485,147.747891,3882.0
NIDDRIE,VIC,-37.739428,144.886449,3042.0
NILMA,VIC,-38.170939,145.973108,3821.0
NILMA NORTH,VIC,-38.123507,146.009459,3821.0
NILMA NORTH,VIC,-38.123507,146.009459,3821.0
NINDA,VIC,-35.434113,142.709201,3533.0
NINE MILE,VIC,-36.450623,143.467106,3518.0
NINTINGBOOL,VIC,-37.609882,143.721285,3351.0
NINYEUNOOK,VIC,-35.964296,143.43222,3527.0
NIRRANDA,VIC,-38.50847,142.77502,3268.0
NIRRANDA EAST,VIC,-38.482013,142.85763,3268.0
NIRRANDA EAST,VIC,-38.482013,142.85763,3268.0
NIRRANDA SOUTH,VIC,-38.545353,142.797967,3268.0
NIRRANDA SOUTH,VIC,-38.545353,142.797967,3268.0
NOBLE PARK,VIC,-37.966156,145.177721,3174.0
NOBLE PARK NORTH,VIC,-37.95218,145.187003,3174.0
NOBLE PARK NORTH,VIC,-37.95218,145.187003,3174.0
NOOJEE,VIC,-37.835265,145.944323,3833.0
NOORAT,VIC,-38.194016,142.906554,3265.0
NOORAT EAST,VIC,-38.202792,142.976512,3265.0
NOORAT EAST,VIC,-38.202792,142.976512,3265.0
NOORINBEE,VIC,-37.519771,149.215305,3890.0
NOORINBEE NORTH,VIC,-37.445596,149.285042,3890.0
NOORINBEE NORTH,VIC,-37.445596,149.285042,3890.0
NORADJUHA,VIC,-36.84416,141.911359,3409.0
NORLANE,VIC,-38.093721,144.355895,3214.0
NORMANVILLE,VIC,-35.800014,143.728641,3579.0
NORONG,VIC,-36.0897,146.358459,3682.0
NORTH BENDIGO,VIC,-36.7377,144.280487,3550.0
NORTH BENDIGO,VIC,-36.7377,144.280487,3550.0
NORTH BLACKWOOD,VIC,-37.417378,144.362534,3458.0
